booking_id,customer_id,room_id,hotel_id,check_in_date,check_out_date,booking_date,nights,price,discount_percent,discounted_price,revenue,is_canceled,lead_time,no_of_guests,market_segment,booking_channel,meal_plan,rating,booking_time,payment_method,room_type
BKG031315,CID3643,292,59,2024-05-24,2024-05-29,2024-05-18,5,9668.61,0,9668.61,9668.61,0,6,2,Online,OYO App,No Meal,4.3,11:24,Net Banking,Deluxe
BKG031316,CID0936,324,65,2024-12-14,2024-12-15,2024-11-07,1,6501.06,5,6176.01,0.0,1,37,2,Walk-in,Walk-in,Half Board,4.5,19:41,Debit Card,Suite
BKG031317,CID5841,316,64,2024-03-09,2024-03-10,2024-03-09,1,929.46,0,929.46,929.46,0,0,1,Walk-in,Walk-in,Breakfast Included,4.7,12:03,Debit Card,Standard
BKG031318,CID0612,187,38,2024-12-23,2024-12-24,2024-12-07,1,1834.1,30,1283.87,1283.87,0,16,1,Online,OYO Website,Half Board,3.8,09:33,Wallet,Deluxe
BKG031319,CID6514,117,24,2024-03-28,2024-03-29,2024-03-20,1,1839.0,20,1471.2,1471.2,0,8,3,OTA,Agoda,No Meal,3.4,16:09,UPI,Deluxe
BKG031320,CID7407,142,29,2024-01-31,2024-02-06,2024-01-31,6,10059.04,5,9556.09,9556.09,0,0,2,Walk-in,Walk-in,Full Board,3.5,19:32,UPI,Deluxe
BKG031321,CID2697,201,41,2024-11-11,2024-11-12,2024-10-22,1,1574.48,5,1495.76,1495.76,0,20,2,Online,OYO App,No Meal,3.9,10:03,UPI,Standard
BKG031322,CID6103,141,29,2024-10-09,2024-10-11,2024-10-06,2,3116.99,5,2961.14,2961.14,0,3,2,Corporate,Corporate Direct,No Meal,4.3,18:24,UPI,Standard
BKG031323,CID1627,239,48,2024-11-17,2024-11-20,2024-10-30,3,14770.67,5,14032.14,0.0,1,18,2,Corporate,Corporate Direct,Full Board,3.6,13:35,Credit Card,Suite
BKG031324,CID6017,308,62,2024-03-05,2024-03-08,2024-03-03,3,9365.82,20,7492.66,0.0,1,2,1,Walk-in,Walk-in,No Meal,3.2,23:02,UPI,Premium
BKG031325,CID0491,94,19,2024-05-29,2024-06-01,2024-05-25,3,16234.95,5,15423.2,15423.2,0,4,1,OTA,Goibibo,Full Board,4.8,23:11,Wallet,Suite
BKG031326,CID6112,148,30,2024-03-24,2024-03-25,2024-03-03,1,3532.15,5,3355.54,3355.54,0,21,2,Online,OYO App,Half Board,3.7,21:42,Debit Card,Premium
BKG031327,CID4558,84,17,2024-11-30,2024-12-03,2024-10-10,3,17435.49,30,12204.84,12204.84,0,51,1,Online,OYO Website,Breakfast Included,2.8,19:20,Credit Card,Suite
BKG031328,CID2217,191,39,2024-05-12,2024-05-14,2024-05-11,2,2841.1,10,2556.99,2556.99,0,1,1,Corporate,Corporate Direct,Breakfast Included,4.9,18:48,UPI,Standard
BKG031329,CID0642,118,24,2024-10-01,2024-10-07,2024-09-18,6,19267.93,25,14450.95,14450.95,0,13,1,Online,OYO App,Breakfast Included,5.0,17:40,Debit Card,Premium
BKG031330,CID7443,232,47,2024-06-05,2024-06-10,2024-05-26,5,13670.36,10,12303.32,12303.32,0,10,2,OTA,MakeMyTrip,Half Board,5.0,20:03,UPI,Deluxe
BKG031331,CID3247,68,14,2024-08-24,2024-08-25,2024-08-05,1,3144.08,15,2672.47,2672.47,0,19,2,OTA,Goibibo,Half Board,4.4,23:27,Wallet,Premium
BKG031332,CID6068,228,46,2024-06-01,2024-06-08,2024-05-29,7,20912.67,5,19867.04,19867.04,0,3,3,Online,OYO Website,Half Board,3.2,20:58,Wallet,Premium
BKG031333,CID4051,281,57,2024-10-09,2024-10-12,2024-10-01,3,3371.63,0,3371.63,3371.63,0,8,3,Corporate,Corporate Direct,Half Board,4.6,22:13,Credit Card,Standard
BKG031334,CID0326,321,65,2024-07-22,2024-07-23,2024-07-13,1,1258.23,25,943.67,943.67,0,9,2,Online,OYO App,Full Board,3.1,18:15,UPI,Standard
BKG031335,CID5636,121,25,2024-11-10,2024-11-12,2024-11-05,2,2656.56,20,2125.25,2125.25,0,5,4,OTA,Goibibo,Breakfast Included,3.7,09:16,Wallet,Standard
BKG031336,CID2616,117,24,2024-09-29,2024-09-30,2024-08-31,1,1791.44,10,1612.3,0.0,1,29,2,Online,OYO App,No Meal,3.8,09:00,UPI,Deluxe
BKG031337,CID5048,171,35,2024-05-25,2024-06-01,2024-05-25,7,7601.6,0,7601.6,7601.6,0,0,2,Corporate,Corporate Direct,No Meal,4.7,09:24,UPI,Standard
BKG031338,CID2254,171,35,2024-12-26,2024-12-31,2024-12-23,5,5574.37,0,5574.37,5574.37,0,3,4,Online,OYO App,Breakfast Included,4.8,20:17,Credit Card,Standard
BKG031339,CID1343,251,51,2024-04-01,2024-04-03,2024-03-13,2,2036.89,10,1833.2,1833.2,0,19,1,Online,OYO App,Breakfast Included,3.8,23:57,Net Banking,Standard
BKG031340,CID0445,171,35,2024-10-25,2024-10-26,2024-10-04,1,1162.64,5,1104.51,1104.51,0,21,1,Corporate,Corporate Direct,Breakfast Included,3.7,18:09,UPI,Standard
BKG031341,CID7393,87,18,2024-03-04,2024-03-05,2024-02-06,1,1585.43,25,1189.07,0.0,1,27,1,OTA,Agoda,Breakfast Included,3.0,23:24,Net Banking,Deluxe
BKG031342,CID1985,313,63,2024-10-10,2024-10-15,2024-10-02,5,19373.55,0,19373.55,19373.55,0,8,2,Online,OYO Website,Half Board,,22:03,UPI,Premium
BKG031343,CID0315,97,20,2024-07-30,2024-08-04,2024-06-17,5,11773.71,0,11773.71,11773.71,0,43,1,Corporate,Corporate Direct,No Meal,2.8,15:06,UPI,Deluxe
BKG031344,CID0224,157,32,2024-06-29,2024-07-02,2024-05-12,3,5904.79,15,5019.07,5019.07,0,48,2,Walk-in,Walk-in,Half Board,3.9,16:44,Debit Card,Deluxe
BKG031345,CID6570,145,29,2024-10-24,2024-10-25,2024-10-21,1,7973.54,10,7176.19,7176.19,0,3,2,OTA,Agoda,Half Board,4.0,22:30,UPI,Luxury
BKG031346,CID4726,227,46,2024-11-12,2024-11-13,2024-11-10,1,1810.94,0,1810.94,1810.94,0,2,2,Corporate,Corporate Direct,Full Board,4.0,23:57,UPI,Deluxe
BKG031347,CID4602,285,57,2024-09-20,2024-09-23,2024-09-05,3,24001.83,0,24001.83,24001.83,0,15,3,Corporate,Corporate Direct,No Meal,,13:06,UPI,Luxury
BKG031348,CID6511,294,59,2024-10-31,2024-11-01,2024-09-18,1,5242.96,0,5242.96,5242.96,0,43,1,OTA,Agoda,No Meal,4.4,23:43,Credit Card,Suite
BKG031349,CID7205,317,64,2024-05-15,2024-05-19,2024-05-08,4,5905.98,10,5315.38,0.0,1,7,3,Online,OYO App,No Meal,4.3,18:32,UPI,Deluxe
BKG031350,CID5404,234,47,2024-07-24,2024-07-28,2024-07-22,4,23557.14,20,18845.71,18845.71,0,2,1,Corporate,Corporate Direct,No Meal,3.7,19:56,Debit Card,Suite
BKG031351,CID1862,286,58,2024-03-19,2024-03-20,2024-02-15,1,1248.33,30,873.83,0.0,1,33,2,Online,OYO Website,Breakfast Included,3.9,20:04,Debit Card,Standard
BKG031352,CID7176,196,40,2024-01-22,2024-01-24,2024-01-05,2,2039.68,20,1631.74,1631.74,0,17,3,Walk-in,Walk-in,Breakfast Included,4.0,21:21,Cash,Standard
BKG031353,CID0268,208,42,2024-09-24,2024-09-29,2024-09-17,5,17619.44,0,17619.44,0.0,1,7,2,Corporate,Corporate Direct,Full Board,4.2,19:13,Debit Card,Premium
BKG031354,CID4628,286,58,2024-07-17,2024-07-19,2024-07-13,2,3013.29,15,2561.3,0.0,1,4,2,Corporate,Corporate Direct,Half Board,4.1,23:46,Debit Card,Standard
BKG031355,CID4758,58,12,2024-10-27,2024-10-28,2024-09-19,1,3197.52,25,2398.14,0.0,1,38,3,Corporate,Corporate Direct,Breakfast Included,4.5,18:29,Debit Card,Premium
BKG031356,CID4270,198,40,2024-09-09,2024-09-10,2024-09-08,1,2494.78,0,2494.78,0.0,1,1,2,Corporate,Corporate Direct,Breakfast Included,4.8,13:38,Net Banking,Premium
BKG031357,CID6940,148,30,2024-11-11,2024-11-14,2024-11-08,3,12201.95,20,9761.56,0.0,1,3,1,OTA,MakeMyTrip,No Meal,4.3,22:18,UPI,Premium
BKG031358,CID5281,64,13,2024-03-16,2024-03-20,2024-01-30,4,23030.53,30,16121.37,16121.37,0,46,4,Online,OYO Website,Half Board,3.8,13:13,UPI,Suite
BKG031359,CID1653,166,34,2024-09-29,2024-10-01,2024-09-24,2,2690.79,5,2556.25,2556.25,0,5,1,OTA,MakeMyTrip,No Meal,,20:33,Wallet,Standard
BKG031360,CID6045,236,48,2024-04-13,2024-04-15,2024-04-11,2,2154.69,10,1939.22,1939.22,0,2,1,OTA,Agoda,No Meal,3.1,10:21,UPI,Standard
BKG031361,CID0723,161,33,2024-02-16,2024-02-18,2024-01-20,2,2452.65,25,1839.49,0.0,1,27,4,Corporate,Corporate Direct,No Meal,4.2,22:50,Net Banking,Standard
BKG031362,CID3690,21,5,2024-03-22,2024-03-24,2024-03-21,2,2331.48,20,1865.18,1865.18,0,1,1,Corporate,Corporate Direct,No Meal,4.2,20:06,Credit Card,Standard
BKG031363,CID4597,121,25,2024-04-15,2024-04-16,2024-03-28,1,997.91,20,798.33,798.33,0,18,2,OTA,Booking.com,Breakfast Included,3.1,21:11,UPI,Standard
BKG031364,CID4565,324,65,2024-12-30,2024-12-31,2024-12-19,1,7438.41,0,7438.41,7438.41,0,12,2,Online,OYO App,Half Board,4.0,23:46,Wallet,Suite
BKG031365,CID2367,318,64,2024-05-31,2024-06-01,2024-05-31,1,3341.5,15,2840.28,2840.28,0,0,2,Walk-in,Walk-in,No Meal,4.9,23:50,UPI,Premium
BKG031366,CID6915,17,4,2024-10-21,2024-10-22,2024-10-16,1,1600.8,30,1120.56,1120.56,0,5,1,Corporate,Corporate Direct,No Meal,,19:34,Cash,Deluxe
BKG031367,CID4387,35,7,2024-12-05,2024-12-07,2024-11-02,2,25782.11,10,23203.9,23203.9,0,33,2,OTA,MakeMyTrip,Breakfast Included,4.3,20:44,Cash,Luxury
BKG031368,CID2528,215,43,2024-12-22,2024-12-23,2024-11-24,1,15564.39,0,15564.39,15564.39,0,28,1,OTA,Agoda,Breakfast Included,3.1,17:55,Debit Card,Luxury
BKG031369,CID7116,247,50,2024-12-24,2024-12-28,2024-12-22,4,7443.68,0,7443.68,7443.68,0,2,1,OTA,Booking.com,No Meal,3.3,15:32,UPI,Deluxe
BKG031370,CID4391,43,9,2024-02-28,2024-02-29,2024-01-10,1,2765.13,5,2626.87,2626.87,0,49,1,Travel Agent,Goibibo,No Meal,3.0,16:05,UPI,Premium
BKG031371,CID6055,294,59,2024-04-30,2024-05-03,2024-04-25,3,18518.48,10,16666.63,16666.63,0,5,3,Corporate,Corporate Direct,Breakfast Included,,15:06,Credit Card,Suite
BKG031372,CID7250,216,44,2024-11-06,2024-11-11,2024-10-21,5,4768.61,0,4768.61,4768.61,0,16,2,Travel Agent,Goibibo,Breakfast Included,3.0,16:27,Wallet,Standard
BKG031373,CID1243,107,22,2024-12-24,2024-12-31,2024-12-21,7,14491.94,0,14491.94,14491.94,0,3,1,OTA,MakeMyTrip,No Meal,3.3,16:10,UPI,Deluxe
BKG031374,CID3281,217,44,2024-06-10,2024-06-12,2024-05-27,2,4526.33,5,4300.01,4300.01,0,14,4,Online,OYO Website,No Meal,3.7,21:18,UPI,Deluxe
BKG031375,CID3395,126,26,2024-09-21,2024-09-23,2024-09-16,2,2374.77,30,1662.34,1662.34,0,5,2,Online,OYO Website,Half Board,4.4,22:40,UPI,Standard
BKG031376,CID3747,41,9,2024-10-14,2024-10-16,2024-10-07,2,1619.9,0,1619.9,1619.9,0,7,2,OTA,Agoda,No Meal,4.3,23:15,Credit Card,Standard
BKG031377,CID7029,316,64,2024-04-19,2024-04-22,2024-04-18,3,2376.46,0,2376.46,2376.46,0,1,1,Corporate,Corporate Direct,No Meal,3.1,20:45,Net Banking,Standard
BKG031378,CID6561,176,36,2024-08-16,2024-08-21,2024-08-15,5,5494.57,30,3846.2,3846.2,0,1,1,OTA,Agoda,No Meal,,18:10,UPI,Standard
BKG031379,CID4951,136,28,2024-12-30,2024-12-31,2024-12-05,1,1580.0,5,1501.0,1501.0,0,26,1,Online,OYO Website,No Meal,3.9,18:06,UPI,Standard
BKG031380,CID1694,42,9,2024-02-11,2024-02-12,2024-01-04,1,1781.94,0,1781.94,1781.94,0,38,1,Online,OYO Website,Breakfast Included,,03:28,Debit Card,Deluxe
BKG031381,CID6920,182,37,2024-10-25,2024-10-28,2024-10-19,3,5469.07,5,5195.62,0.0,1,6,4,Online,OYO App,No Meal,3.8,08:22,Wallet,Deluxe
BKG031382,CID5428,301,61,2024-11-26,2024-11-30,2024-10-12,4,6462.51,25,4846.88,4846.88,0,45,2,Online,OYO App,No Meal,4.4,09:51,Wallet,Standard
BKG031383,CID2181,249,50,2024-07-09,2024-07-10,2024-07-09,1,3993.83,0,3993.83,3993.83,0,0,2,Walk-in,Walk-in,No Meal,4.0,14:26,Wallet,Suite
BKG031384,CID0595,16,4,2024-09-28,2024-09-29,2024-09-26,1,1138.82,10,1024.94,1024.94,0,2,3,Travel Agent,MakeMyTrip,No Meal,4.3,10:28,UPI,Standard
BKG031385,CID7449,301,61,2024-11-22,2024-11-29,2024-11-22,7,9601.83,10,8641.65,8641.65,0,0,1,Online,OYO Website,Breakfast Included,3.3,22:21,Credit Card,Standard
BKG031386,CID0084,62,13,2024-02-07,2024-02-12,2024-01-01,5,7323.71,5,6957.52,0.0,1,104,1,Online,OYO Website,Breakfast Included,4.5,23:40,Cash,Deluxe
BKG031387,CID6680,137,28,2024-11-14,2024-11-15,2024-11-02,1,2254.43,30,1578.1,1578.1,0,12,1,OTA,Goibibo,No Meal,4.3,20:03,Cash,Deluxe
BKG031388,CID5975,297,60,2024-11-02,2024-11-05,2024-11-02,3,8025.25,0,8025.25,0.0,1,0,1,OTA,Goibibo,No Meal,3.3,21:25,Debit Card,Deluxe
BKG031389,CID0537,322,65,2024-01-13,2024-01-14,2024-01-01,1,2072.71,5,1969.07,1969.07,0,19,1,OTA,Agoda,No Meal,,18:51,Debit Card,Deluxe
BKG031390,CID3979,128,26,2024-07-08,2024-07-10,2024-06-22,2,6801.05,10,6120.95,6120.95,0,16,2,Corporate,Corporate Direct,Half Board,,19:43,Cash,Premium
BKG031391,CID2679,128,26,2024-07-02,2024-07-03,2024-06-23,1,3452.91,10,3107.62,3107.62,0,9,2,OTA,Agoda,Breakfast Included,2.9,22:38,Credit Card,Premium
BKG031392,CID7331,118,24,2024-03-26,2024-03-27,2024-03-13,1,3197.67,10,2877.9,2877.9,0,13,1,Online,OYO Website,No Meal,2.7,16:48,UPI,Premium
BKG031393,CID0672,281,57,2024-06-13,2024-06-16,2024-04-19,3,3359.95,0,3359.95,0.0,1,55,2,OTA,Goibibo,Full Board,4.5,20:33,Debit Card,Standard
BKG031394,CID0391,181,37,2024-08-11,2024-08-14,2024-08-03,3,3611.1,20,2888.88,2888.88,0,8,2,Online,OYO App,No Meal,4.0,10:15,Cash,Standard
BKG031395,CID4115,168,34,2024-04-28,2024-05-04,2024-04-26,6,20404.37,0,20404.37,20404.37,0,2,2,OTA,MakeMyTrip,Breakfast Included,4.4,16:13,Debit Card,Premium
BKG031396,CID3817,147,30,2024-08-30,2024-09-02,2024-07-20,3,7477.51,10,6729.76,6729.76,0,41,1,Online,OYO App,Breakfast Included,4.5,17:44,Wallet,Deluxe
BKG031397,CID5833,7,2,2024-11-06,2024-11-08,2024-10-07,2,3313.92,30,2319.74,2319.74,0,30,2,Online,OYO App,No Meal,3.5,14:00,Credit Card,Deluxe
BKG031398,CID6070,181,37,2024-06-21,2024-06-25,2024-06-05,4,4478.2,10,4030.38,0.0,1,16,2,Online,OYO Website,No Meal,4.4,12:42,UPI,Standard
BKG031399,CID3629,196,40,2024-04-16,2024-04-22,2024-04-12,6,5874.4,5,5580.68,5580.68,0,4,1,Corporate,Corporate Direct,Half Board,3.9,14:45,UPI,Standard
BKG031400,CID5500,271,55,2024-07-27,2024-07-29,2024-06-29,2,2457.95,10,2212.15,2212.15,0,28,2,OTA,Booking.com,No Meal,2.9,19:30,Cash,Standard
BKG031401,CID3427,13,3,2024-10-20,2024-10-21,2024-09-30,1,2972.93,15,2526.99,2526.99,0,20,2,OTA,Goibibo,Half Board,,09:27,Credit Card,Premium
BKG031402,CID6398,36,8,2024-12-11,2024-12-12,2024-12-02,1,1270.82,15,1080.2,1080.2,0,9,2,OTA,Goibibo,No Meal,4.1,19:43,UPI,Standard
BKG031403,CID5529,188,38,2024-12-02,2024-12-03,2024-11-22,1,2264.87,20,1811.9,1811.9,0,10,1,OTA,Agoda,No Meal,3.6,12:51,Cash,Premium
BKG031404,CID4819,252,51,2024-12-26,2024-12-28,2024-12-21,2,3667.83,15,3117.66,3117.66,0,5,2,Travel Agent,Goibibo,Full Board,4.4,20:10,Credit Card,Deluxe
BKG031405,CID7059,276,56,2024-05-16,2024-05-21,2024-02-17,5,7431.6,0,7431.6,7431.6,0,89,2,Travel Agent,MakeMyTrip,Breakfast Included,3.2,09:04,Wallet,Standard
BKG031406,CID5715,317,64,2024-05-01,2024-05-03,2024-04-27,2,3722.91,10,3350.62,3350.62,0,4,1,Travel Agent,Goibibo,Full Board,4.1,15:06,Credit Card,Deluxe
BKG031407,CID1241,202,41,2024-07-09,2024-07-11,2024-07-01,2,3005.07,5,2854.82,2854.82,0,8,1,OTA,Agoda,Breakfast Included,3.8,13:40,UPI,Deluxe
BKG031408,CID0529,221,45,2024-12-22,2024-12-23,2024-12-20,1,1010.49,0,1010.49,1010.49,0,2,2,Online,OYO App,Half Board,3.2,15:52,Debit Card,Standard
BKG031409,CID0516,197,40,2024-04-18,2024-04-23,2024-04-06,5,8518.05,25,6388.54,6388.54,0,12,4,OTA,Booking.com,No Meal,3.8,14:29,Cash,Deluxe
BKG031410,CID0889,41,9,2024-12-20,2024-12-26,2024-12-16,6,4894.13,20,3915.3,3915.3,0,4,4,Corporate,Corporate Direct,Breakfast Included,4.5,23:10,UPI,Standard
BKG031411,CID2961,21,5,2024-10-19,2024-10-21,2024-10-18,2,2631.16,25,1973.37,1973.37,0,1,1,OTA,MakeMyTrip,Breakfast Included,2.6,19:51,Wallet,Standard
BKG031412,CID1936,2,1,2024-01-05,2024-01-07,2024-01-01,2,3995.5,15,3396.18,3396.18,0,22,3,Corporate,Corporate Direct,No Meal,4.6,19:00,UPI,Deluxe
BKG031413,CID5528,51,11,2024-09-19,2024-09-21,2024-08-03,2,2863.4,30,2004.38,2004.38,0,47,1,OTA,Booking.com,Half Board,3.4,22:29,Credit Card,Standard
BKG031414,CID6200,86,18,2024-06-30,2024-07-02,2024-04-22,2,2525.88,0,2525.88,2525.88,0,69,1,Online,OYO Website,Full Board,4.7,20:45,Credit Card,Standard
BKG031415,CID6846,57,12,2024-09-26,2024-09-29,2024-09-21,3,5710.27,0,5710.27,5710.27,0,5,2,Online,OYO Website,No Meal,3.1,16:09,Net Banking,Deluxe
BKG031416,CID0726,171,35,2024-07-26,2024-07-31,2024-07-06,5,5817.17,30,4072.02,4072.02,0,20,4,OTA,Goibibo,Half Board,,22:06,Credit Card,Standard
BKG031417,CID4408,187,38,2024-03-02,2024-03-03,2024-01-21,1,1877.13,10,1689.42,1689.42,0,41,1,Corporate,Corporate Direct,Half Board,3.0,20:49,Credit Card,Deluxe
BKG031418,CID6719,222,45,2024-07-19,2024-07-23,2024-06-21,4,8293.05,15,7049.09,7049.09,0,28,3,Travel Agent,Goibibo,Breakfast Included,3.8,16:57,Wallet,Deluxe
BKG031419,CID2472,267,54,2024-12-23,2024-12-24,2024-12-22,1,1698.88,20,1359.1,1359.1,0,1,1,Online,OYO Website,Half Board,,22:49,UPI,Deluxe
BKG031420,CID4417,131,27,2024-10-28,2024-11-01,2024-10-11,4,4618.95,0,4618.95,4618.95,0,17,1,OTA,MakeMyTrip,No Meal,2.9,19:47,UPI,Standard
BKG031421,CID6135,217,44,2024-12-12,2024-12-17,2024-11-13,5,12532.45,5,11905.83,11905.83,0,29,2,Online,OYO App,Half Board,,22:42,UPI,Deluxe
BKG031422,CID3100,261,53,2024-07-09,2024-07-12,2024-07-07,3,2117.86,5,2011.97,0.0,1,2,2,Online,OYO Website,Full Board,5.0,22:10,Debit Card,Standard
BKG031423,CID3892,196,40,2024-10-09,2024-10-11,2024-10-09,2,2436.54,0,2436.54,2436.54,0,0,4,Online,OYO App,Breakfast Included,4.7,20:17,Credit Card,Standard
BKG031424,CID0588,257,52,2024-09-03,2024-09-06,2024-08-16,3,7475.64,25,5606.73,5606.73,0,18,1,OTA,Booking.com,No Meal,4.4,20:26,Net Banking,Deluxe
BKG031425,CID1435,156,32,2024-10-23,2024-10-24,2024-10-08,1,1145.11,25,858.83,858.83,0,15,1,Online,OYO App,Half Board,4.0,20:56,Credit Card,Standard
BKG031426,CID3398,201,41,2024-03-12,2024-03-13,2024-03-02,1,1605.23,10,1444.71,1444.71,0,10,2,OTA,Agoda,Half Board,,20:48,UPI,Standard
BKG031427,CID7169,35,7,2024-10-13,2024-10-15,2024-10-05,2,27860.03,5,26467.03,26467.03,0,8,1,Online,OYO App,Half Board,3.1,17:49,Wallet,Luxury
BKG031428,CID1371,41,9,2024-08-16,2024-08-19,2024-08-02,3,2088.91,10,1880.02,1880.02,0,14,2,Online,OYO App,No Meal,,11:38,UPI,Standard
BKG031429,CID0673,237,48,2024-12-05,2024-12-07,2024-12-03,2,5123.12,20,4098.5,4098.5,0,2,2,OTA,Goibibo,Half Board,4.1,16:37,Net Banking,Deluxe
BKG031430,CID0167,146,30,2024-09-13,2024-09-14,2024-09-11,1,802.91,10,722.62,722.62,0,2,2,OTA,Goibibo,No Meal,3.3,18:00,UPI,Standard
BKG031431,CID5710,56,12,2024-05-04,2024-05-06,2024-03-06,2,1609.97,5,1529.47,1529.47,0,59,2,Corporate,Corporate Direct,Breakfast Included,3.2,17:52,UPI,Standard
BKG031432,CID6894,33,7,2024-12-17,2024-12-19,2024-12-17,2,7284.55,10,6556.1,6556.1,0,0,2,OTA,Booking.com,Full Board,4.0,19:15,Credit Card,Premium
BKG031433,CID4688,201,41,2024-08-25,2024-08-31,2024-07-22,6,9491.45,25,7118.59,7118.59,0,34,1,OTA,Agoda,Half Board,3.4,19:57,UPI,Standard
BKG031434,CID4641,217,44,2024-01-17,2024-01-19,2024-01-03,2,4893.91,30,3425.74,3425.74,0,14,2,Online,OYO App,Breakfast Included,4.6,23:21,UPI,Deluxe
BKG031435,CID4115,257,52,2024-08-25,2024-08-27,2024-08-25,2,5308.34,0,5308.34,0.0,1,0,1,Online,OYO App,No Meal,3.5,21:43,Credit Card,Deluxe
BKG031436,CID1700,34,7,2024-11-12,2024-11-15,2024-10-28,3,16713.9,10,15042.51,15042.51,0,15,1,Corporate,Corporate Direct,Full Board,5.0,12:13,UPI,Suite
BKG031437,CID0213,248,50,2024-07-15,2024-07-16,2024-07-05,1,3109.8,0,3109.8,3109.8,0,10,2,OTA,MakeMyTrip,No Meal,3.1,18:04,UPI,Premium
BKG031438,CID1404,271,55,2024-12-25,2024-12-30,2024-11-28,5,6586.81,15,5598.79,5598.79,0,27,1,OTA,Goibibo,Breakfast Included,4.1,20:20,UPI,Standard
BKG031439,CID2752,26,6,2024-06-01,2024-06-03,2024-05-18,2,1772.01,0,1772.01,1772.01,0,14,2,Corporate,Corporate Direct,Breakfast Included,3.9,21:20,Credit Card,Standard
BKG031440,CID4606,301,61,2024-09-17,2024-09-22,2024-09-06,5,6939.36,20,5551.49,5551.49,0,11,2,OTA,Booking.com,Half Board,3.6,17:56,Credit Card,Standard
BKG031441,CID0407,82,17,2024-03-25,2024-03-27,2024-02-13,2,3171.44,30,2220.01,2220.01,0,41,1,OTA,MakeMyTrip,Breakfast Included,3.8,23:31,UPI,Deluxe
BKG031442,CID0033,304,61,2024-11-27,2024-12-02,2024-11-05,5,35543.57,0,35543.57,35543.57,0,22,1,Online,OYO App,No Meal,3.4,09:15,Debit Card,Suite
BKG031443,CID6606,320,64,2024-08-07,2024-08-12,2024-07-21,5,76733.45,0,76733.45,76733.45,0,17,3,OTA,Agoda,Breakfast Included,4.0,07:00,Debit Card,Luxury
BKG031444,CID1695,101,21,2024-05-31,2024-06-02,2024-05-16,2,2350.27,20,1880.22,1880.22,0,15,1,OTA,Booking.com,No Meal,3.9,23:50,Debit Card,Standard
BKG031445,CID1775,63,13,2024-01-01,2024-01-03,2024-01-01,2,4962.13,10,4465.92,4465.92,0,32,1,Online,OYO Website,No Meal,,21:59,Credit Card,Premium
BKG031446,CID0513,286,58,2024-11-12,2024-11-13,2024-11-06,1,1487.37,15,1264.26,1264.26,0,6,2,OTA,Goibibo,No Meal,4.5,00:57,UPI,Standard
BKG031447,CID6743,52,11,2024-03-27,2024-04-03,2024-03-01,7,11017.86,15,9365.18,9365.18,0,26,1,Online,OYO App,Breakfast Included,3.7,22:42,Credit Card,Deluxe
BKG031448,CID1313,202,41,2024-10-18,2024-10-20,2024-10-16,2,3533.17,25,2649.88,2649.88,0,2,1,Online,OYO Website,Full Board,3.5,08:07,Net Banking,Deluxe
BKG031449,CID1288,153,31,2024-09-15,2024-09-17,2024-09-14,2,5987.25,0,5987.25,5987.25,0,1,2,OTA,Agoda,Breakfast Included,4.0,21:01,Credit Card,Premium
BKG031450,CID1625,206,42,2024-12-05,2024-12-08,2024-12-04,3,4374.88,0,4374.88,4374.88,0,1,3,Online,OYO Website,Half Board,3.7,20:49,UPI,Standard
BKG031451,CID5021,48,10,2024-06-18,2024-06-19,2024-06-17,1,4223.51,0,4223.51,4223.51,0,1,1,Travel Agent,Goibibo,No Meal,4.3,12:10,UPI,Premium
BKG031452,CID7080,211,43,2024-11-18,2024-11-24,2024-11-12,6,5746.34,25,4309.76,4309.76,0,6,2,Online,OYO App,Half Board,4.2,15:42,Net Banking,Standard
BKG031453,CID4614,223,45,2024-10-08,2024-10-10,2024-10-05,2,5743.37,20,4594.7,4594.7,0,3,1,Travel Agent,Goibibo,Full Board,,17:08,Wallet,Premium
BKG031454,CID0980,163,33,2024-09-25,2024-09-28,2024-09-08,3,7758.11,10,6982.3,0.0,1,17,1,Walk-in,Walk-in,Breakfast Included,4.8,11:37,UPI,Premium
BKG031455,CID2487,320,64,2024-05-17,2024-05-20,2024-04-26,3,39421.95,5,37450.85,37450.85,0,21,1,OTA,Goibibo,No Meal,4.0,17:09,UPI,Luxury
BKG031456,CID6267,206,42,2024-06-17,2024-06-19,2024-03-19,2,2493.4,5,2368.73,2368.73,0,90,1,Online,OYO App,Breakfast Included,,18:05,Net Banking,Standard
BKG031457,CID3591,276,56,2024-07-01,2024-07-02,2024-06-27,1,1414.36,10,1272.92,1272.92,0,4,2,Online,OYO Website,Breakfast Included,3.8,12:36,UPI,Standard
BKG031458,CID4435,28,6,2024-05-26,2024-05-27,2024-05-24,1,2937.26,15,2496.67,2496.67,0,2,1,OTA,MakeMyTrip,No Meal,3.2,18:00,Credit Card,Premium
BKG031459,CID5282,231,47,2024-11-29,2024-12-01,2024-11-16,2,2206.6,10,1985.94,1985.94,0,13,1,Online,OYO App,No Meal,3.0,16:38,Debit Card,Standard
BKG031460,CID1726,281,57,2024-12-23,2024-12-25,2024-11-21,2,1930.8,5,1834.26,0.0,1,32,2,Walk-in,Walk-in,Breakfast Included,3.1,16:01,Credit Card,Standard
BKG031461,CID4888,187,38,2024-11-22,2024-11-25,2024-10-26,3,6727.15,5,6390.79,6390.79,0,27,1,Corporate,Corporate Direct,Breakfast Included,4.3,00:49,UPI,Deluxe
